DeliveryDate,TradeDate,StartTime,EndTime,NominalFrequency,AverageFrequency,ParticipantName,ResourceName,ResourceType,Jurisdiction,MeteredMW
2023-12-07,2023-12-08,2023-12-07T23:30:00,2023-12-08T00:00:00,50.0,50.079,,,,,
2023-12-08,2023-12-08,2023-12-08T00:00:00,2023-12-08T00:30:00,50.0,49.994,,,,,
2023-12-08,2023-12-08,2023-12-08T00:30:00,2023-12-08T01:00:00,50.0,49.966,,,,,
2023-12-08,2023-12-08,2023-12-08T01:00:00,2023-12-08T01:30:00,50.0,49.972,,,,,
2023-12-08,2023-12-08,2023-12-08T01:30:00,2023-12-08T02:00:00,50.0,50.019,,,,,
2023-12-08,2023-12-08,2023-12-08T02:00:00,2023-12-08T02:30:00,50.0,50.033,,,,,
2023-12-08,2023-12-08,2023-12-08T02:30:00,2023-12-08T03:00:00,50.0,49.989,,,,,
2023-12-08,2023-12-08,2023-12-08T03:00:00,2023-12-08T03:30:00,50.0,50.007,,,,,
2023-12-08,2023-12-08,2023-12-08T03:30:00,2023-12-08T04:00:00,50.0,50.059,,,,,
2023-12-08,2023-12-08,2023-12-08T04:00:00,2023-12-08T04:30:00,50.0,49.968,,,,,
2023-12-08,2023-12-08,2023-12-08T04:30:00,2023-12-08T05:00:00,50.0,49.965,,,,,
2023-12-08,2023-12-08,2023-12-08T05:00:00,2023-12-08T05:30:00,50.0,49.972,,,,,
2023-12-08,2023-12-08,2023-12-08T05:30:00,2023-12-08T06:00:00,50.0,50.004,,,,,
2023-12-08,2023-12-08,2023-12-08T06:00:00,2023-12-08T06:30:00,50.0,49.979,,,,,
2023-12-08,2023-12-08,2023-12-08T06:30:00,2023-12-08T07:00:00,50.0,50.037,,,,,
2023-12-08,2023-12-08,2023-12-08T07:00:00,2023-12-08T07:30:00,50.0,50.006,,,,,
2023-12-08,2023-12-08,2023-12-08T07:30:00,2023-12-08T08:00:00,50.0,49.984,,,,,
2023-12-08,2023-12-08,2023-12-08T08:00:00,2023-12-08T08:30:00,50.0,50.001,,,,,
2023-12-08,2023-12-08,2023-12-08T08:30:00,2023-12-08T09:00:00,50.0,50.008,,,,,
2023-12-08,2023-12-08,2023-12-08T09:00:00,2023-12-08T09:30:00,50.0,49.995,,,,,
2023-12-08,2023-12-08,2023-12-08T09:30:00,2023-12-08T10:00:00,50.0,50.018,,,,,
2023-12-08,2023-12-08,2023-12-08T10:00:00,2023-12-08T10:30:00,50.0,50.0,,,,,
2023-12-08,2023-12-08,2023-12-08T10:30:00,2023-12-08T11:00:00,50.0,50.034,,,,,
2023-12-08,2023-12-08,2023-12-08T11:00:00,2023-12-08T11:30:00,50.0,49.973,,,,,
2023-12-08,2023-12-08,2023-12-08T11:30:00,2023-12-08T12:00:00,50.0,50.029,,,,,
2023-12-08,2023-12-08,2023-12-08T12:00:00,2023-12-08T12:30:00,50.0,49.99,,,,,
2023-12-08,2023-12-08,2023-12-08T12:30:00,2023-12-08T13:00:00,50.0,50.014,,,,,
2023-12-08,2023-12-08,2023-12-08T13:00:00,2023-12-08T13:30:00,50.0,49.999,,,,,
2023-12-08,2023-12-08,2023-12-08T13:30:00,2023-12-08T14:00:00,50.0,50.04,,,,,
2023-12-08,2023-12-08,2023-12-08T14:00:00,2023-12-08T14:30:00,50.0,50.004,,,,,
2023-12-08,2023-12-08,2023-12-08T14:30:00,2023-12-08T15:00:00,50.0,49.965,,,,,
2023-12-08,2023-12-08,2023-12-08T15:00:00,2023-12-08T15:30:00,50.0,49.974,,,,,
2023-12-08,2023-12-08,2023-12-08T15:30:00,2023-12-08T16:00:00,50.0,49.957,,,,,
2023-12-08,2023-12-08,2023-12-08T16:00:00,2023-12-08T16:30:00,50.0,50.013,,,,,
2023-12-08,2023-12-08,2023-12-08T16:30:00,2023-12-08T17:00:00,50.0,49.993,,,,,
2023-12-08,2023-12-08,2023-12-08T17:00:00,2023-12-08T17:30:00,50.0,49.987,,,,,
2023-12-08,2023-12-08,2023-12-08T17:30:00,2023-12-08T18:00:00,50.0,50.031,,,,,
2023-12-08,2023-12-08,2023-12-08T18:00:00,2023-12-08T18:30:00,50.0,49.967,,,,,
2023-12-08,2023-12-08,2023-12-08T18:30:00,2023-12-08T19:00:00,50.0,49.958,,,,,
2023-12-08,2023-12-08,2023-12-08T19:00:00,2023-12-08T19:30:00,50.0,49.937,,,,,
2023-12-08,2023-12-08,2023-12-08T19:30:00,2023-12-08T20:00:00,50.0,49.956,,,,,
2023-12-08,2023-12-08,2023-12-08T20:00:00,2023-12-08T20:30:00,50.0,49.969,,,,,
2023-12-08,2023-12-08,2023-12-08T20:30:00,2023-12-08T21:00:00,50.0,49.983,,,,,
2023-12-08,2023-12-08,2023-12-08T21:00:00,2023-12-08T21:30:00,50.0,50.013,,,,,
2023-12-08,2023-12-08,2023-12-08T21:30:00,2023-12-08T22:00:00,50.0,49.973,,,,,
2023-12-08,2023-12-08,2023-12-08T22:00:00,2023-12-08T22:30:00,50.0,50.01,,,,,
2023-12-08,2023-12-08,2023-12-08T22:30:00,2023-12-08T23:00:00,50.0,49.999,,,,,
2023-12-08,2023-12-09,2023-12-08T23:00:00,2023-12-08T23:30:00,50.0,49.973,,,,,
2023-12-08,2023-12-09,2023-12-08T23:30:00,2023-12-09T00:00:00,50.0,50.035,,,,,
2023-12-09,2023-12-09,2023-12-09T00:00:00,2023-12-09T00:30:00,50.0,50.016,,,,,
2023-12-09,2023-12-09,2023-12-09T00:30:00,2023-12-09T01:00:00,50.0,50.003,,,,,
2023-12-09,2023-12-09,2023-12-09T01:00:00,2023-12-09T01:30:00,50.0,50.063,,,,,
2023-12-09,2023-12-09,2023-12-09T01:30:00,2023-12-09T02:00:00,50.0,50.022,,,,,
2023-12-09,2023-12-09,2023-12-09T02:00:00,2023-12-09T02:30:00,50.0,50.015,,,,,
2023-12-09,2023-12-09,2023-12-09T02:30:00,2023-12-09T03:00:00,50.0,50.019,,,,,
2023-12-09,2023-12-09,2023-12-09T03:00:00,2023-12-09T03:30:00,50.0,49.967,,,,,
2023-12-09,2023-12-09,2023-12-09T03:30:00,2023-12-09T04:00:00,50.0,49.981,,,,,
2023-12-09,2023-12-09,2023-12-09T04:00:00,2023-12-09T04:30:00,50.0,50.028,,,,,
2023-12-09,2023-12-09,2023-12-09T04:30:00,2023-12-09T05:00:00,50.0,50.011,,,,,
2023-12-09,2023-12-09,2023-12-09T05:00:00,2023-12-09T05:30:00,50.0,49.985,,,,,
2023-12-09,2023-12-09,2023-12-09T05:30:00,2023-12-09T06:00:00,50.0,50.034,,,,,
2023-12-09,2023-12-09,2023-12-09T06:00:00,2023-12-09T06:30:00,50.0,50.018,,,,,
2023-12-09,2023-12-09,2023-12-09T06:30:00,2023-12-09T07:00:00,50.0,50.028,,,,,
2023-12-09,2023-12-09,2023-12-09T07:00:00,2023-12-09T07:30:00,50.0,50.036,,,,,
2023-12-09,2023-12-09,2023-12-09T07:30:00,2023-12-09T08:00:00,50.0,50.032,,,,,
2023-12-09,2023-12-09,2023-12-09T08:00:00,2023-12-09T08:30:00,50.0,49.999,,,,,
2023-12-09,2023-12-09,2023-12-09T08:30:00,2023-12-09T09:00:00,50.0,49.987,,,,,
2023-12-09,2023-12-09,2023-12-09T09:00:00,2023-12-09T09:30:00,50.0,49.965,,,,,
2023-12-09,2023-12-09,2023-12-09T09:30:00,2023-12-09T10:00:00,50.0,50.025,,,,,
2023-12-09,2023-12-09,2023-12-09T10:00:00,2023-12-09T10:30:00,50.0,49.995,,,,,
2023-12-09,2023-12-09,2023-12-09T10:30:00,2023-12-09T11:00:00,50.0,50.008,,,,,
2023-12-09,2023-12-09,2023-12-09T11:00:00,2023-12-09T11:30:00,50.0,50.07,,,,,
2023-12-09,2023-12-09,2023-12-09T11:30:00,2023-12-09T12:00:00,50.0,50.013,,,,,
2023-12-09,2023-12-09,2023-12-09T12:00:00,2023-12-09T12:30:00,50.0,49.982,,,,,
2023-12-09,2023-12-09,2023-12-09T12:30:00,2023-12-09T13:00:00,50.0,49.964,,,,,
2023-12-09,2023-12-09,2023-12-09T13:00:00,2023-12-09T13:30:00,50.0,49.984,,,,,
2023-12-09,2023-12-09,2023-12-09T13:30:00,2023-12-09T14:00:00,50.0,49.98,,,,,
2023-12-09,2023-12-09,2023-12-09T14:00:00,2023-12-09T14:30:00,50.0,50.003,,,,,
2023-12-09,2023-12-09,2023-12-09T14:30:00,2023-12-09T15:00:00,50.0,49.993,,,,,
2023-12-09,2023-12-09,2023-12-09T15:00:00,2023-12-09T15:30:00,50.0,50.005,,,,,
2023-12-09,2023-12-09,2023-12-09T15:30:00,2023-12-09T16:00:00,50.0,49.988,,,,,
2023-12-09,2023-12-09,2023-12-09T16:00:00,2023-12-09T16:30:00,50.0,49.948,,,,,
2023-12-09,2023-12-09,2023-12-09T16:30:00,2023-12-09T17:00:00,50.0,49.999,,,,,
2023-12-09,2023-12-09,2023-12-09T17:00:00,2023-12-09T17:30:00,50.0,49.978,,,,,
2023-12-09,2023-12-09,2023-12-09T17:30:00,2023-12-09T18:00:00,50.0,50.02,,,,,
2023-12-09,2023-12-09,2023-12-09T18:00:00,2023-12-09T18:30:00,50.0,50.007,,,,,
2023-12-09,2023-12-09,2023-12-09T18:30:00,2023-12-09T19:00:00,50.0,49.975,,,,,
2023-12-09,2023-12-09,2023-12-09T19:00:00,2023-12-09T19:30:00,50.0,50.0,,,,,
2023-12-09,2023-12-09,2023-12-09T19:30:00,2023-12-09T20:00:00,50.0,49.946,,,,,
2023-12-09,2023-12-09,2023-12-09T20:00:00,2023-12-09T20:30:00,50.0,49.952,,,,,
2023-12-09,2023-12-09,2023-12-09T20:30:00,2023-12-09T21:00:00,50.0,49.955,,,,,
2023-12-09,2023-12-09,2023-12-09T21:00:00,2023-12-09T21:30:00,50.0,49.974,,,,,
2023-12-09,2023-12-09,2023-12-09T21:30:00,2023-12-09T22:00:00,50.0,50.005,,,,,
2023-12-09,2023-12-09,2023-12-09T22:00:00,2023-12-09T22:30:00,50.0,50.056,,,,,
2023-12-09,2023-12-09,2023-12-09T22:30:00,2023-12-09T23:00:00,50.0,49.997,,,,,
2023-12-09,2023-12-10,2023-12-09T23:00:00,2023-12-09T23:30:00,50.0,49.995,,,,,
2023-12-09,2023-12-10,2023-12-09T23:30:00,2023-12-10T00:00:00,50.0,50.028,,,,,
2023-12-10,2023-12-10,2023-12-10T00:00:00,2023-12-10T00:30:00,50.0,50.047,,,,,
2023-12-10,2023-12-10,2023-12-10T00:30:00,2023-12-10T01:00:00,50.0,50.077,,,,,
2023-12-10,2023-12-10,2023-12-10T01:00:00,2023-12-10T01:30:00,50.0,50.001,,,,,
2023-12-10,2023-12-10,2023-12-10T01:30:00,2023-12-10T02:00:00,50.0,49.985,,,,,
2023-12-10,2023-12-10,2023-12-10T02:00:00,2023-12-10T02:30:00,50.0,50.021,,,,,
2023-12-10,2023-12-10,2023-12-10T02:30:00,2023-12-10T03:00:00,50.0,50.006,,,,,
2023-12-10,2023-12-10,2023-12-10T03:00:00,2023-12-10T03:30:00,50.0,50.044,,,,,
2023-12-10,2023-12-10,2023-12-10T03:30:00,2023-12-10T04:00:00,50.0,49.98,,,,,
2023-12-10,2023-12-10,2023-12-10T04:00:00,2023-12-10T04:30:00,50.0,49.994,,,,,
2023-12-10,2023-12-10,2023-12-10T04:30:00,2023-12-10T05:00:00,50.0,49.99,,,,,
2023-12-10,2023-12-10,2023-12-10T05:00:00,2023-12-10T05:30:00,50.0,49.987,,,,,
2023-12-10,2023-12-10,2023-12-10T05:30:00,2023-12-10T06:00:00,50.0,49.983,,,,,
2023-12-10,2023-12-10,2023-12-10T06:00:00,2023-12-10T06:30:00,50.0,50.011,,,,,
2023-12-10,2023-12-10,2023-12-10T06:30:00,2023-12-10T07:00:00,50.0,50.015,,,,,
2023-12-10,2023-12-10,2023-12-10T07:00:00,2023-12-10T07:30:00,50.0,50.028,,,,,
2023-12-10,2023-12-10,2023-12-10T07:30:00,2023-12-10T08:00:00,50.0,49.987,,,,,
2023-12-10,2023-12-10,2023-12-10T08:00:00,2023-12-10T08:30:00,50.0,50.01,,,,,
2023-12-10,2023-12-10,2023-12-10T08:30:00,2023-12-10T09:00:00,50.0,49.986,,,,,
2023-12-10,2023-12-10,2023-12-10T09:00:00,2023-12-10T09:30:00,50.0,49.978,,,,,
2023-12-10,2023-12-10,2023-12-10T09:30:00,2023-12-10T10:00:00,50.0,50.001,,,,,
2023-12-10,2023-12-10,2023-12-10T10:00:00,2023-12-10T10:30:00,50.0,50.003,,,,,
2023-12-10,2023-12-10,2023-12-10T10:30:00,2023-12-10T11:00:00,50.0,49.969,,,,,
2023-12-10,2023-12-10,2023-12-10T11:00:00,2023-12-10T11:30:00,50.0,49.973,,,,,
2023-12-10,2023-12-10,2023-12-10T11:30:00,2023-12-10T12:00:00,50.0,49.979,,,,,
2023-12-10,2023-12-10,2023-12-10T12:00:00,2023-12-10T12:30:00,50.0,49.977,,,,,
2023-12-10,2023-12-10,2023-12-10T12:30:00,2023-12-10T13:00:00,50.0,49.982,,,,,
2023-12-10,2023-12-10,2023-12-10T13:00:00,2023-12-10T13:30:00,50.0,49.964,,,,,
2023-12-10,2023-12-10,2023-12-10T13:30:00,2023-12-10T14:00:00,50.0,49.956,,,,,
2023-12-10,2023-12-10,2023-12-10T14:00:00,2023-12-10T14:30:00,50.0,49.944,,,,,
2023-12-10,2023-12-10,2023-12-10T14:30:00,2023-12-10T15:00:00,50.0,50.022,,,,,
2023-12-10,2023-12-10,2023-12-10T15:00:00,2023-12-10T15:30:00,50.0,49.94,,,,,
2023-12-10,2023-12-10,2023-12-10T15:30:00,2023-12-10T16:00:00,50.0,49.953,,,,,
2023-12-10,2023-12-10,2023-12-10T16:00:00,2023-12-10T16:30:00,50.0,49.976,,,,,
2023-12-10,2023-12-10,2023-12-10T16:30:00,2023-12-10T17:00:00,50.0,49.98,,,,,
2023-12-10,2023-12-10,2023-12-10T17:00:00,2023-12-10T17:30:00,50.0,50.024,,,,,
2023-12-10,2023-12-10,2023-12-10T17:30:00,2023-12-10T18:00:00,50.0,50.033,,,,,
2023-12-10,2023-12-10,2023-12-10T18:00:00,2023-12-10T18:30:00,50.0,50.05,,,,,
2023-12-10,2023-12-10,2023-12-10T18:30:00,2023-12-10T19:00:00,50.0,50.035,,,,,
2023-12-10,2023-12-10,2023-12-10T19:00:00,2023-12-10T19:30:00,50.0,50.062,,,,,
2023-12-10,2023-12-10,2023-12-10T19:30:00,2023-12-10T20:00:00,50.0,49.965,,,,,
2023-12-10,2023-12-10,2023-12-10T20:00:00,2023-12-10T20:30:00,50.0,49.973,,,,,
2023-12-10,2023-12-10,2023-12-10T20:30:00,2023-12-10T21:00:00,50.0,50.075,,,,,
2023-12-10,2023-12-10,2023-12-10T21:00:00,2023-12-10T21:30:00,50.0,49.968,,,,,
2023-12-10,2023-12-10,2023-12-10T21:30:00,2023-12-10T22:00:00,50.0,50.039,,,,,
2023-12-10,2023-12-10,2023-12-10T22:00:00,2023-12-10T22:30:00,50.0,50.019,,,,,
2023-12-10,2023-12-10,2023-12-10T22:30:00,2023-12-10T23:00:00,50.0,49.971,,,,,
2023-12-10,2023-12-11,2023-12-10T23:00:00,2023-12-10T23:30:00,50.0,50.004,,,,,
2023-12-10,2023-12-11,2023-12-10T23:30:00,2023-12-11T00:00:00,50.0,50.041,,,,,
2023-12-11,2023-12-11,2023-12-11T00:00:00,2023-12-11T00:30:00,50.0,50.041,,,,,
2023-12-11,2023-12-11,2023-12-11T00:30:00,2023-12-11T01:00:00,50.0,50.018,,,,,
2023-12-11,2023-12-11,2023-12-11T01:00:00,2023-12-11T01:30:00,50.0,50.019,,,,,
2023-12-11,2023-12-11,2023-12-11T01:30:00,2023-12-11T02:00:00,50.0,50.004,,,,,
2023-12-11,2023-12-11,2023-12-11T02:00:00,2023-12-11T02:30:00,50.0,49.972,,,,,
2023-12-11,2023-12-11,2023-12-11T02:30:00,2023-12-11T03:00:00,50.0,49.976,,,,,
2023-12-11,2023-12-11,2023-12-11T03:00:00,2023-12-11T03:30:00,50.0,50.016,,,,,
2023-12-11,2023-12-11,2023-12-11T03:30:00,2023-12-11T04:00:00,50.0,50.029,,,,,
2023-12-11,2023-12-11,2023-12-11T04:00:00,2023-12-11T04:30:00,50.0,49.936,,,,,
2023-12-11,2023-12-11,2023-12-11T04:30:00,2023-12-11T05:00:00,50.0,49.949,,,,,
2023-12-11,2023-12-11,2023-12-11T05:00:00,2023-12-11T05:30:00,50.0,49.971,,,,,
2023-12-11,2023-12-11,2023-12-11T05:30:00,2023-12-11T06:00:00,50.0,49.956,,,,,
2023-12-11,2023-12-11,2023-12-11T06:00:00,2023-12-11T06:30:00,50.0,49.944,,,,,
2023-12-11,2023-12-11,2023-12-11T06:30:00,2023-12-11T07:00:00,50.0,49.992,,,,,
2023-12-11,2023-12-11,2023-12-11T07:00:00,2023-12-11T07:30:00,50.0,49.96,,,,,
2023-12-11,2023-12-11,2023-12-11T07:30:00,2023-12-11T08:00:00,50.0,49.979,,,,,
2023-12-11,2023-12-11,2023-12-11T08:00:00,2023-12-11T08:30:00,50.0,50.026,,,,,
2023-12-11,2023-12-11,2023-12-11T08:30:00,2023-12-11T09:00:00,50.0,50.043,,,,,
2023-12-11,2023-12-11,2023-12-11T09:00:00,2023-12-11T09:30:00,50.0,50.04,,,,,
2023-12-11,2023-12-11,2023-12-11T09:30:00,2023-12-11T10:00:00,50.0,50.029,,,,,
2023-12-11,2023-12-11,2023-12-11T10:00:00,2023-12-11T10:30:00,50.0,50.036,,,,,
2023-12-11,2023-12-11,2023-12-11T10:30:00,2023-12-11T11:00:00,50.0,49.986,,,,,
2023-12-11,2023-12-11,2023-12-11T11:00:00,2023-12-11T11:30:00,50.0,50.02,,,,,
2023-12-11,2023-12-11,2023-12-11T11:30:00,2023-12-11T12:00:00,50.0,50.042,,,,,
2023-12-11,2023-12-11,2023-12-11T12:00:00,2023-12-11T12:30:00,50.0,50.001,,,,,
2023-12-11,2023-12-11,2023-12-11T12:30:00,2023-12-11T13:00:00,50.0,50.002,,,,,
2023-12-11,2023-12-11,2023-12-11T13:00:00,2023-12-11T13:30:00,50.0,49.997,,,,,
2023-12-11,2023-12-11,2023-12-11T13:30:00,2023-12-11T14:00:00,50.0,50.024,,,,,
2023-12-11,2023-12-11,2023-12-11T14:00:00,2023-12-11T14:30:00,50.0,49.944,,,,,
2023-12-11,2023-12-11,2023-12-11T14:30:00,2023-12-11T15:00:00,50.0,50.059,,,,,
2023-12-11,2023-12-11,2023-12-11T15:00:00,2023-12-11T15:30:00,50.0,50.014,,,,,
2023-12-11,2023-12-11,2023-12-11T15:30:00,2023-12-11T16:00:00,50.0,50.042,,,,,
2023-12-11,2023-12-11,2023-12-11T16:00:00,2023-12-11T16:30:00,50.0,50.011,,,,,
2023-12-11,2023-12-11,2023-12-11T16:30:00,2023-12-11T17:00:00,50.0,49.955,,,,,
2023-12-11,2023-12-11,2023-12-11T17:00:00,2023-12-11T17:30:00,50.0,50.036,,,,,
2023-12-11,2023-12-11,2023-12-11T17:30:00,2023-12-11T18:00:00,50.0,50.044,,,,,
2023-12-11,2023-12-11,2023-12-11T18:00:00,2023-12-11T18:30:00,50.0,50.004,,,,,
2023-12-11,2023-12-11,2023-12-11T18:30:00,2023-12-11T19:00:00,50.0,49.983,,,,,
2023-12-11,2023-12-11,2023-12-11T19:00:00,2023-12-11T19:30:00,50.0,50.015,,,,,
2023-12-11,2023-12-11,2023-12-11T19:30:00,2023-12-11T20:00:00,50.0,50.016,,,,,
2023-12-11,2023-12-11,2023-12-11T20:00:00,2023-12-11T20:30:00,50.0,49.995,,,,,
2023-12-11,2023-12-11,2023-12-11T20:30:00,2023-12-11T21:00:00,50.0,50.066,,,,,
2023-12-11,2023-12-11,2023-12-11T21:00:00,2023-12-11T21:30:00,50.0,50.027,,,,,
2023-12-11,2023-12-11,2023-12-11T21:30:00,2023-12-11T22:00:00,50.0,50.009,,,,,
2023-12-11,2023-12-11,2023-12-11T22:00:00,2023-12-11T22:30:00,50.0,49.977,,,,,
2023-12-11,2023-12-11,2023-12-11T22:30:00,2023-12-11T23:00:00,50.0,50.003,,,,,
2023-12-11,2023-12-12,2023-12-11T23:00:00,2023-12-11T23:30:00,50.0,50.012,,,,,
2023-12-11,2023-12-12,2023-12-11T23:30:00,2023-12-12T00:00:00,50.0,50.027,,,,,
2023-12-12,2023-12-12,2023-12-12T00:00:00,2023-12-12T00:30:00,50.0,49.964,,,,,
2023-12-12,2023-12-12,2023-12-12T00:30:00,2023-12-12T01:00:00,50.0,49.994,,,,,
2023-12-12,2023-12-12,2023-12-12T01:00:00,2023-12-12T01:30:00,50.0,49.937,,,,,
2023-12-12,2023-12-12,2023-12-12T01:30:00,2023-12-12T02:00:00,50.0,49.994,,,,,
2023-12-12,2023-12-12,2023-12-12T02:00:00,2023-12-12T02:30:00,50.0,49.957,,,,,
2023-12-12,2023-12-12,2023-12-12T02:30:00,2023-12-12T03:00:00,50.0,49.94,,,,,
2023-12-12,2023-12-12,2023-12-12T03:00:00,2023-12-12T03:30:00,50.0,49.977,,,,,
2023-12-12,2023-12-12,2023-12-12T03:30:00,2023-12-12T04:00:00,50.0,49.994,,,,,
2023-12-12,2023-12-12,2023-12-12T04:00:00,2023-12-12T04:30:00,50.0,49.946,,,,,
2023-12-12,2023-12-12,2023-12-12T04:30:00,2023-12-12T05:00:00,50.0,49.937,,,,,
2023-12-12,2023-12-12,2023-12-12T05:00:00,2023-12-12T05:30:00,50.0,49.93,,,,,
2023-12-12,2023-12-12,2023-12-12T05:30:00,2023-12-12T06:00:00,50.0,49.954,,,,,
2023-12-12,2023-12-12,2023-12-12T06:00:00,2023-12-12T06:30:00,50.0,49.951,,,,,
2023-12-12,2023-12-12,2023-12-12T06:30:00,2023-12-12T07:00:00,50.0,49.947,,,,,
2023-12-12,2023-12-12,2023-12-12T07:00:00,2023-12-12T07:30:00,50.0,49.967,,,,,
2023-12-12,2023-12-12,2023-12-12T07:30:00,2023-12-12T08:00:00,50.0,49.982,,,,,
2023-12-12,2023-12-12,2023-12-12T08:00:00,2023-12-12T08:30:00,50.0,50.046,,,,,
2023-12-12,2023-12-12,2023-12-12T08:30:00,2023-12-12T09:00:00,50.0,50.052,,,,,
2023-12-12,2023-12-12,2023-12-12T09:00:00,2023-12-12T09:30:00,50.0,50.044,,,,,
2023-12-12,2023-12-12,2023-12-12T09:30:00,2023-12-12T10:00:00,50.0,50.011,,,,,
2023-12-12,2023-12-12,2023-12-12T10:00:00,2023-12-12T10:30:00,50.0,50.006,,,,,
2023-12-12,2023-12-12,2023-12-12T10:30:00,2023-12-12T11:00:00,50.0,50.031,,,,,
2023-12-12,2023-12-12,2023-12-12T11:00:00,2023-12-12T11:30:00,50.0,50.039,,,,,
2023-12-12,2023-12-12,2023-12-12T11:30:00,2023-12-12T12:00:00,50.0,50.052,,,,,
2023-12-12,2023-12-12,2023-12-12T12:00:00,2023-12-12T12:30:00,50.0,50.04,,,,,
2023-12-12,2023-12-12,2023-12-12T12:30:00,2023-12-12T13:00:00,50.0,50.028,,,,,
2023-12-12,2023-12-12,2023-12-12T13:00:00,2023-12-12T13:30:00,50.0,50.038,,,,,
2023-12-12,2023-12-12,2023-12-12T13:30:00,2023-12-12T14:00:00,50.0,50.006,,,,,
2023-12-12,2023-12-12,2023-12-12T14:00:00,2023-12-12T14:30:00,50.0,50.028,,,,,
2023-12-12,2023-12-12,2023-12-12T14:30:00,2023-12-12T15:00:00,50.0,49.999,,,,,
2023-12-12,2023-12-12,2023-12-12T15:00:00,2023-12-12T15:30:00,50.0,50.049,,,,,
2023-12-12,2023-12-12,2023-12-12T15:30:00,2023-12-12T16:00:00,50.0,50.053,,,,,
2023-12-12,2023-12-12,2023-12-12T16:00:00,2023-12-12T16:30:00,50.0,50.012,,,,,
2023-12-12,2023-12-12,2023-12-12T16:30:00,2023-12-12T17:00:00,50.0,49.972,,,,,
2023-12-12,2023-12-12,2023-12-12T17:00:00,2023-12-12T17:30:00,50.0,50.015,,,,,
2023-12-12,2023-12-12,2023-12-12T17:30:00,2023-12-12T18:00:00,50.0,50.034,,,,,
2023-12-12,2023-12-12,2023-12-12T18:00:00,2023-12-12T18:30:00,50.0,49.998,,,,,
2023-12-12,2023-12-12,2023-12-12T18:30:00,2023-12-12T19:00:00,50.0,50.034,,,,,
2023-12-12,2023-12-12,2023-12-12T19:00:00,2023-12-12T19:30:00,50.0,50.053,,,,,
2023-12-12,2023-12-12,2023-12-12T19:30:00,2023-12-12T20:00:00,50.0,49.967,,,,,
2023-12-12,2023-12-12,2023-12-12T20:00:00,2023-12-12T20:30:00,50.0,50.035,,,,,
2023-12-12,2023-12-12,2023-12-12T20:30:00,2023-12-12T21:00:00,50.0,49.948,,,,,
2023-12-12,2023-12-12,2023-12-12T21:00:00,2023-12-12T21:30:00,50.0,50.025,,,,,
2023-12-12,2023-12-12,2023-12-12T21:30:00,2023-12-12T22:00:00,50.0,50.03,,,,,
2023-12-12,2023-12-12,2023-12-12T22:00:00,2023-12-12T22:30:00,50.0,50.032,,,,,
2023-12-12,2023-12-12,2023-12-12T22:30:00,2023-12-12T23:00:00,50.0,50.05,,,,,
2023-12-12,2023-12-13,2023-12-12T23:00:00,2023-12-12T23:30:00,50.0,49.952,,,,,
2023-12-12,2023-12-13,2023-12-12T23:30:00,2023-12-13T00:00:00,50.0,49.933,,,,,
2023-12-13,2023-12-13,2023-12-13T00:00:00,2023-12-13T00:30:00,50.0,49.948,,,,,
2023-12-13,2023-12-13,2023-12-13T00:30:00,2023-12-13T01:00:00,50.0,49.962,,,,,
2023-12-13,2023-12-13,2023-12-13T01:00:00,2023-12-13T01:30:00,50.0,49.985,,,,,
2023-12-13,2023-12-13,2023-12-13T01:30:00,2023-12-13T02:00:00,50.0,50.016,,,,,
2023-12-13,2023-12-13,2023-12-13T02:00:00,2023-12-13T02:30:00,50.0,49.981,,,,,
2023-12-13,2023-12-13,2023-12-13T02:30:00,2023-12-13T03:00:00,50.0,49.991,,,,,
2023-12-13,2023-12-13,2023-12-13T03:00:00,2023-12-13T03:30:00,50.0,49.959,,,,,
2023-12-13,2023-12-13,2023-12-13T03:30:00,2023-12-13T04:00:00,50.0,49.96,,,,,
2023-12-13,2023-12-13,2023-12-13T04:00:00,2023-12-13T04:30:00,50.0,49.965,,,,,
2023-12-13,2023-12-13,2023-12-13T04:30:00,2023-12-13T05:00:00,50.0,49.987,,,,,
2023-12-13,2023-12-13,2023-12-13T05:00:00,2023-12-13T05:30:00,50.0,49.972,,,,,
2023-12-13,2023-12-13,2023-12-13T05:30:00,2023-12-13T06:00:00,50.0,49.974,,,,,
2023-12-13,2023-12-13,2023-12-13T06:00:00,2023-12-13T06:30:00,50.0,49.973,,,,,
2023-12-13,2023-12-13,2023-12-13T06:30:00,2023-12-13T07:00:00,50.0,49.959,,,,,
2023-12-13,2023-12-13,2023-12-13T07:00:00,2023-12-13T07:30:00,50.0,49.973,,,,,
2023-12-13,2023-12-13,2023-12-13T07:30:00,2023-12-13T08:00:00,50.0,49.999,,,,,
2023-12-13,2023-12-13,2023-12-13T08:00:00,2023-12-13T08:30:00,50.0,50.057,,,,,
2023-12-13,2023-12-13,2023-12-13T08:30:00,2023-12-13T09:00:00,50.0,50.04,,,,,
2023-12-13,2023-12-13,2023-12-13T09:00:00,2023-12-13T09:30:00,50.0,50.011,,,,,
2023-12-13,2023-12-13,2023-12-13T09:30:00,2023-12-13T10:00:00,50.0,49.972,,,,,
2023-12-13,2023-12-13,2023-12-13T10:00:00,2023-12-13T10:30:00,50.0,50.005,,,,,
